timestamps,TP9,AF7,AF8,TP10,Right AUX
1621557102.586,21.973,33.691,30.273,29.785,25.879
1621557102.590,17.090,32.227,31.250,22.949,-2.441
1621557102.594,22.461,28.320,30.762,23.926,-1.953
1621557102.598,28.809,27.832,35.156,27.344,62.988
1621557102.602,33.203,28.809,38.574,34.180,50.293
1621557102.606,36.133,27.344,37.109,38.086,48.340
1621557102.609,40.527,28.320,33.691,37.598,13.672
1621557102.613,43.457,31.738,32.227,38.086,-15.137
1621557102.617,38.574,30.273,31.250,34.180,3.418
1621557102.621,39.062,31.738,30.762,28.809,-16.602
1621557102.625,41.992,34.180,33.691,31.738,6.836
1621557102.636,42.969,34.180,34.668,35.645,33.203
1621557102.640,39.062,33.203,35.156,36.133,17.090
1621557102.644,30.762,30.762,39.062,29.785,21.484
1621557102.648,26.367,30.762,38.574,24.414,8.789
1621557102.652,25.391,28.320,35.156,25.391,10.254
1621557102.656,20.996,23.926,36.133,21.973,35.156
1621557102.660,15.137,23.438,38.086,20.996,-29.297
1621557102.663,14.160,24.902,37.109,18.066,7.812
1621557102.667,18.066,28.320,36.621,18.555,7.812
1621557102.671,22.949,30.273,34.668,22.461,-43.457
1621557102.675,27.344,28.320,36.621,20.996,-3.418
1621557102.679,27.344,34.180,36.621,13.672,50.293
1621557102.674,27.344,40.527,31.738,15.625,54.199
1621557102.678,35.645,35.645,31.250,25.391,37.109
1621557102.682,39.062,31.738,33.203,25.391,76.660
1621557102.686,40.039,31.250,35.156,30.762,104.980
1621557102.690,39.551,31.738,34.180,36.133,32.715
1621557102.694,41.504,33.203,31.738,34.668,-26.855
1621557102.698,44.922,32.715,31.250,31.250,2.441
1621557102.701,38.574,27.344,31.250,25.879,-2.930
1621557102.705,29.785,23.926,28.809,22.949,-63.477
1621557102.709,24.414,29.297,30.273,23.926,1.953
1621557102.713,19.043,32.715,33.691,24.414,75.195
1621557102.717,18.066,30.273,30.762,18.555,65.430
1621557102.730,15.625,28.320,31.738,12.695,41.016
