timestamps,TP9,AF7,AF8,TP10,Right AUX
1620953927.776,9.766,26.855,38.574,38.574,2.441
1620953927.790,19.043,25.879,37.109,36.621,20.020
1620953927.794,20.020,26.367,37.598,29.785,-5.371
1620953927.798,15.625,23.438,35.156,30.273,-11.230
1620953927.802,20.020,20.996,36.621,36.133,-9.277
1620953927.806,25.879,24.902,41.016,42.969,51.758
1620953927.810,32.715,34.180,34.180,37.598,94.727
1620953927.814,33.203,35.645,29.785,20.508,10.742
1620953927.817,30.762,33.691,31.250,17.578,-64.941
1620953927.821,26.855,31.250,28.320,21.484,-30.762
1620953927.825,22.461,32.715,28.320,23.438,49.805
1620953927.829,13.672,32.227,31.738,14.160,52.246
1620953927.833,11.719,34.668,39.551,17.090,46.387
1620953927.827,16.113,35.156,41.504,25.879,58.105
1620953927.831,18.555,27.832,37.598,23.438,66.895
1620953927.835,24.414,20.996,34.180,18.066,56.152
1620953927.839,25.879,26.367,36.133,23.926,68.359
1620953927.843,29.785,28.809,37.598,34.180,59.082
1620953927.847,38.086,25.391,34.668,41.992,85.449
1620953927.851,33.691,27.832,33.691,39.551,67.383
1620953927.854,40.527,31.250,33.691,40.039,38.086
1620953927.858,46.875,34.180,33.203,53.223,36.133
1620953927.862,46.387,31.250,29.297,50.293,-0.488
1620953927.866,44.434,25.879,31.738,32.227,10.254
1620953927.870,17.578,24.902,35.156,18.066,26.855
1620953927.883,5.371,24.414,36.133,20.508,3.418
1620953927.887,17.090,24.414,32.715,28.320,63.965
1620953927.891,17.578,23.926,22.461,19.043,46.875
1620953927.895,12.207,25.879,21.973,11.719,-2.441
1620953927.899,10.742,30.273,32.227,15.625,20.996
1620953927.903,12.695,33.203,36.621,21.973,19.531
1620953927.907,18.066,35.645,37.109,27.832,15.625
1620953927.910,21.973,35.156,42.480,16.602,25.879
1620953927.914,22.461,33.203,40.039,10.742,78.613
1620953927.918,17.578,33.203,34.180,18.555,54.199
1620953927.922,18.066,35.156,35.156,26.367,60.547
1620953927.926,24.414,34.668,34.668,21.973,41.504
1620953927.923,14.648,35.645,36.133,14.648,23.438
1620953927.927,17.090,37.598,37.598,23.438,15.137
1620953927.931,26.855,32.715,35.645,25.391,0.488
1620953927.935,32.715,31.250,37.109,30.762,39.062
1620953927.939,48.340,33.691,41.016,49.805,17.578
1620953927.943,41.992,25.879,44.922,41.992,15.137
1620953927.947,18.555,21.973,47.363,23.926,8.789
1620953927.950,12.207,21.973,47.363,16.113,-17.578
1620953927.954,16.602,22.949,44.434,23.438,31.250
1620953927.958,6.836,22.949,46.875,27.832,28.809
1620953927.962,-1.465,16.602,52.734,27.832,-32.715
1620953927.966,9.277,14.160,47.363,27.832,12.207
1620953927.959,24.414,18.066,45.410,25.391,57.617
1620953927.963,25.879,17.090,46.875,20.996,-8.301
1620953927.967,27.832,19.531,43.945,18.555,-44.434
1620953927.971,28.320,17.578,42.480,23.926,-20.996
1620953927.975,8.301,14.160,39.062,20.996,-9.766
1620953927.979,-3.906,20.508,38.086,13.184,11.230
