timestamps,TP9,AF7,AF8,TP10,Right AUX
1620953424.640,50.293,35.156,29.297,29.297,-3.418
1620953424.644,46.875,33.203,27.832,17.578,23.926
1620953424.648,44.434,37.109,26.367,26.367,62.988
1620953424.652,36.133,39.551,27.832,30.762,77.148
1620953424.656,13.184,37.598,25.879,32.227,34.668
1620953424.659,4.395,35.645,22.949,31.738,-28.809
1620953424.663,6.836,33.203,27.344,34.668,42.969
1620953424.667,14.160,38.574,28.809,39.062,41.504
1620953424.671,16.113,41.992,31.250,28.809,-1.953
1620953424.675,15.625,39.551,35.156,25.391,63.965
1620953424.688,15.137,41.504,21.484,27.344,9.766
1620953424.692,22.461,41.016,19.531,33.203,13.184
1620953424.696,30.762,35.645,31.738,40.527,47.852
1620953424.700,26.855,36.133,32.715,34.180,-2.441
1620953424.704,19.043,36.133,25.879,20.508,45.410
1620953424.708,15.137,35.645,22.949,17.090,7.812
1620953424.712,27.344,33.691,29.785,20.996,-34.668
1620953424.715,24.902,28.809,33.691,14.160,41.504
1620953424.719,26.367,33.691,34.180,12.207,63.965
1620953424.723,39.551,33.203,34.180,12.695,74.219
1620953424.727,46.387,31.250,33.203,15.137,39.551
1620953424.731,42.969,35.156,33.203,12.207,-22.461
1620953424.727,31.738,31.250,36.133,16.602,-43.457
1620953424.731,30.273,28.320,40.039,36.621,15.137
1620953424.735,34.180,29.297,37.109,37.109,51.758
1620953424.739,25.391,32.715,35.156,27.832,26.367
1620953424.743,19.043,40.527,44.434,26.855,35.156
1620953424.747,11.719,36.621,48.340,29.785,6.348
1620953424.751,9.277,40.039,45.410,27.832,-8.301
1620953424.754,15.625,51.758,42.480,30.273,0.488
1620953424.758,14.160,45.898,44.434,25.879,14.648
1620953424.762,13.672,37.109,42.480,14.648,16.113
1620953424.766,27.832,36.133,38.086,17.090,-33.203
1620953424.770,31.250,31.250,42.480,22.949,-0.977
1620953424.783,8.789,27.832,45.410,22.949,16.602
1620953424.787,0.488,27.832,41.992,23.438,-35.645
1620953424.791,18.555,30.762,45.898,31.250,-57.617
1620953424.795,17.578,36.133,48.340,35.645,-13.672
1620953424.799,13.672,33.691,43.945,31.738,-8.789
1620953424.803,8.301,30.273,41.016,22.461,12.695
1620953424.807,12.695,29.785,42.480,28.809,90.820
1620953424.810,26.367,28.809,42.480,39.062,28.809
1620953424.814,28.809,29.785,37.598,28.320,-55.664
1620953424.818,22.461,36.621,36.133,15.625,-37.598
1620953424.822,18.555,38.086,41.016,23.926,-13.184
1620953424.826,24.902,33.203,39.551,31.250,27.344
1620953424.819,25.879,30.273,39.062,25.391,30.273
1620953424.823,20.996,36.133,40.527,17.090,8.301
1620953424.827,16.602,36.621,34.668,10.742,13.672
1620953424.831,21.484,33.691,33.691,20.996,51.758
1620953424.835,20.996,34.668,38.086,27.832,71.289
1620953424.839,16.113,37.598,41.504,27.344,-21.484
1620953424.843,13.672,41.016,44.922,24.414,-13.184
1620953424.846,21.484,37.598,42.969,23.926,34.668
1620953424.850,27.832,36.133,39.551,20.996,31.250
1620953424.854,27.344,36.133,39.551,23.438,37.109
1620953424.858,35.645,36.133,41.504,24.414,5.859
1620953424.862,39.551,39.551,38.086,21.973,11.719
1620953424.875,58.105,44.434,38.086,35.645,4.395
1620953424.879,80.078,45.410,41.016,41.016,19.531
1620953424.883,59.082,41.992,38.574,31.738,69.336
1620953424.887,30.273,34.668,31.250,35.156,20.996
1620953424.891,38.574,28.320,31.250,44.434,27.832
1620953424.895,31.250,30.273,32.715,37.109,27.344
1620953424.899,16.113,31.738,27.344,29.785,-8.789
1620953424.902,20.020,35.156,30.273,34.180,19.043
1620953424.906,20.508,39.062,37.109,33.691,19.043
1620953424.910,11.230,36.621,36.621,31.738,4.395
1620953424.914,-1.953,32.715,31.738,24.902,15.625
1620953424.918,-2.441,31.738,27.832,17.090,74.707
1620953424.913,3.418,33.691,30.762,23.438,82.520
1620953424.917,15.137,31.738,35.156,36.621,13.672
1620953424.921,18.555,29.785,33.203,35.645,0.000
1620953424.925,11.719,28.320,28.809,25.391,48.340
1620953424.929,12.207,30.273,22.461,24.414,50.781
1620953424.933,31.738,35.645,24.414,42.480,-15.625
1620953424.937,30.273,32.715,27.344,34.668,-14.160
1620953424.940,17.090,33.691,22.461,19.531,-6.836
1620953424.944,17.090,37.109,18.066,18.555,37.598
