timestamps,TP9,AF7,AF8,TP10,Right AUX
1621213923.796,-22.461,-31.738,-41.504,-24.902,0.000
1621213923.800,-19.531,-35.645,-46.875,-64.453,0.000
1621213923.804,-36.133,-35.156,-41.016,-44.434,0.000
1621213923.808,-29.785,-33.203,-28.809,-23.438,0.000
1621213923.812,-1.953,-32.715,-30.762,-40.527,0.000
1621213923.816,-16.113,-27.344,-35.156,-44.922,0.000
1621213923.819,-11.230,-24.902,-32.227,-22.949,0.000
1621213923.823,2.930,-21.484,-38.086,-26.855,0.000
1621213923.827,-27.344,-19.043,-39.551,-43.945,0.000
1621213923.831,-37.598,-30.762,-34.668,-52.734,0.000
1621213923.835,-41.016,-38.086,-31.250,-31.250,0.000
1621213923.839,-33.691,-34.668,-34.668,-21.973,0.000
1621213923.843,-18.066,-36.621,-39.551,-58.594,0.000
1621213923.847,-38.086,-42.969,-31.250,-73.242,0.000
1621213923.851,-61.035,-38.574,-30.762,-42.969,0.000
1621213923.855,-51.758,-36.621,-35.645,-27.344,0.000
1621213923.859,-27.344,-45.898,-41.992,-30.273,0.000
1621213923.862,2.930,-37.109,-43.945,-16.113,0.000
1621213923.866,-32.227,-31.738,-40.527,-19.043,0.000
1621213923.870,-60.059,-40.039,-31.250,-45.898,0.000
1621213923.874,-50.781,-44.434,-26.367,-53.711,0.000
1621213923.878,-47.852,-49.805,-33.691,-8.789,0.000
1621213923.882,-29.297,-49.805,-23.926,7.324,0.000
1621213923.886,-16.113,-57.617,-20.020,-7.812,0.000
1621213923.890,15.137,-62.012,-23.926,11.719,0.000
1621213923.894,25.391,-50.781,-12.695,11.719,0.000
1621213923.898,8.789,-47.363,-13.672,19.043,0.000
1621213923.901,20.508,-50.293,-13.672,39.062,0.000
1621213923.905,43.457,-42.480,-12.207,20.020,0.000
1621213923.909,36.133,-39.551,-20.020,6.836,0.000
1621213923.913,26.855,-47.852,-17.090,18.066,0.000
1621213923.917,26.855,-49.805,-19.043,13.672,0.000
