timestamps,TP9,AF7,AF8,TP10,Right AUX
1621213167.227,28.320,-18.066,-27.344,25.879,0.000
1621213167.231,21.484,-21.973,-34.180,14.648,0.000
1621213167.235,7.812,-24.414,-34.180,10.254,0.000
1621213167.239,13.184,-19.531,-34.668,5.371,0.000
1621213167.243,19.531,-18.066,-29.785,11.719,0.000
1621213167.246,14.160,-21.484,-30.762,7.812,0.000
1621213167.250,3.418,-25.391,-41.504,-6.836,0.000
1621213167.254,-5.859,-33.203,-49.316,-11.719,0.000
1621213167.258,1.953,-28.809,-46.387,-5.859,0.000
1621213167.262,13.184,-15.625,-38.574,-6.836,0.000
1621213167.266,17.090,-17.578,-35.156,-17.578,0.000
1621213167.270,-1.953,-28.809,-33.203,-11.719,0.000
1621213167.274,-13.184,-33.691,-32.227,-9.277,0.000
1621213167.278,-7.812,-29.785,-36.621,-26.855,0.000
1621213167.282,-20.508,-28.809,-46.387,-23.926,0.000
1621213167.286,-20.020,-26.367,-41.504,-11.719,0.000
1621213167.289,-4.883,-21.973,-33.203,-7.812,0.000
1621213167.293,1.465,-20.996,-29.785,-18.066,0.000
1621213167.297,0.977,-19.531,-31.738,-17.090,0.000
1621213167.301,0.488,-20.996,-34.668,1.953,0.000
1621213167.305,-1.465,-24.902,-39.062,-6.348,0.000
1621213167.309,-6.836,-29.297,-45.898,-22.949,0.000
1621213167.313,-9.766,-30.762,-42.969,-33.203,0.000
1621213167.317,0.000,-25.391,-31.738,7.324,0.000
1621213167.321,12.695,-20.020,-31.738,-14.160,0.000
1621213167.325,11.719,-24.902,-34.180,-21.484,0.000
1621213167.328,-6.836,-33.691,-41.504,6.348,0.000
1621213167.332,0.000,-33.691,-50.781,-3.418,0.000
1621213167.336,13.184,-22.461,-36.621,-14.160,0.000
1621213167.340,7.812,-14.648,-33.203,1.465,0.000
1621213167.344,14.648,-14.648,-40.527,17.090,0.000
1621213167.348,6.348,-19.043,-34.180,2.930,0.000
1621213167.352,-5.371,-27.832,-39.551,10.254,0.000
1621213167.356,0.000,-28.809,-50.781,-22.461,0.000
1621213167.360,6.348,-24.902,-41.016,-13.672,0.000
1621213167.364,11.719,-24.414,-26.855,20.508,0.000
1621213167.368,17.578,-22.949,-22.949,19.531,0.000
1621213167.371,11.230,-21.973,-34.668,-4.883,0.000
1621213167.375,-1.953,-27.344,-39.062,-8.789,0.000
1621213167.379,-21.973,-27.832,-16.113,-35.645,0.000
1621213167.383,-22.461,-16.602,-20.996,-51.758,0.000
1621213167.387,3.418,-20.508,-20.996,29.297,0.000
1621213167.391,-6.348,-32.227,-4.395,23.926,0.000
1621213167.395,-18.555,-34.668,-15.137,6.836,0.000
1621213167.399,-2.930,-32.715,-15.137,8.789,0.000
1621213167.403,-5.371,-20.996,-3.906,-11.230,0.000
1621213167.407,-13.184,-11.719,-14.160,-12.207,0.000
1621213167.411,-12.695,-17.578,-9.277,-8.301,0.000
1621213167.414,-17.090,-22.949,0.000,16.602,0.000
1621213167.418,-17.090,-30.762,-15.137,11.719,0.000
1621213167.422,-16.113,-37.598,-16.602,5.371,0.000
1621213167.426,-11.719,-32.715,-4.395,-2.930,0.000
1621213167.430,-1.465,-28.809,-11.230,-14.160,0.000
1621213167.434,-1.465,-20.020,-16.113,19.043,0.000
1621213167.438,-7.812,-13.672,-6.348,19.531,0.000
1621213167.442,-5.859,-16.602,-14.160,2.930,0.000
1621213167.446,-11.719,-19.531,-24.902,-15.137,0.000
1621213167.450,-11.230,-25.391,-20.996,-16.113,0.000
1621213167.453,-7.812,-31.738,-11.719,1.953,0.000
1621213167.457,-13.672,-37.109,-16.113,5.371,0.000
1621213167.461,-3.418,-31.738,-24.902,1.953,0.000
1621213167.465,13.184,-16.113,-27.832,5.371,0.000
1621213167.469,12.695,-17.578,-29.297,13.184,0.000
1621213167.473,-5.371,-24.414,-35.645,-8.789,0.000
1621213167.477,-16.113,-26.367,-39.062,-28.320,0.000
1621213167.481,-9.277,-32.227,-24.902,1.953,0.000
1621213167.485,-8.789,-25.879,-34.668,-9.277,0.000
1621213167.489,-17.090,-22.949,-41.016,-28.809,0.000
1621213167.493,-23.438,-24.414,-42.480,-33.691,0.000
1621213167.496,-38.574,-25.391,-48.828,-34.180,0.000
1621213167.500,-46.387,-39.551,-43.457,-28.809,0.000
1621213167.504,-28.809,-36.133,-44.922,-33.203,0.000
1621213167.508,-16.113,-24.414,-39.062,-22.949,0.000
1621213167.512,-20.996,-20.020,-38.574,-27.344,0.000
1621213167.516,-8.301,-16.602,-41.992,-16.113,0.000
1621213167.520,1.953,-21.973,-35.645,-13.672,0.000
1621213167.524,-11.230,-24.902,-34.180,-26.367,0.000
1621213167.528,-11.230,-19.531,-39.062,-8.301,0.000
1621213167.532,-2.930,-21.484,-36.621,3.906,0.000
1621213167.535,-14.648,-22.949,-40.527,-15.137,0.000
1621213167.539,-19.531,-30.273,-47.852,-28.809,0.000
1621213167.543,6.348,-24.902,-43.457,-17.578,0.000
1621213167.547,17.578,-13.672,-41.992,-1.465,0.000
1621213167.551,16.113,-12.695,-41.992,9.766,0.000
1621213167.555,5.371,-14.160,-42.969,-1.953,0.000
