timestamps,TP9,AF7,AF8,TP10,Right AUX
1621214707.312,-23.926,-34.180,-33.203,-40.039,0.000
1621214707.316,-27.344,-36.133,-38.086,-36.133,0.000
1621214707.320,-29.785,-37.109,-40.039,-29.785,0.000
1621214707.323,-12.695,-33.691,-37.109,-26.855,0.000
1621214707.327,-11.230,-35.645,-40.039,-35.156,0.000
1621214707.331,-26.855,-32.715,-37.109,-38.086,0.000
1621214707.335,-29.785,-29.297,-31.738,-30.762,0.000
1621214707.339,-18.066,-26.367,-34.180,-32.227,0.000
1621214707.343,-20.996,-24.414,-36.621,-28.809,0.000
1621214707.347,-29.297,-28.320,-33.691,-20.996,0.000
1621214707.351,-19.043,-32.227,-36.133,-31.250,0.000
1621214707.355,-20.020,-37.598,-43.457,-41.992,0.000
1621214707.359,-24.414,-37.109,-30.273,-36.621,0.000
1621214707.362,-20.996,-35.156,-21.484,-31.738,0.000
1621214707.366,-21.484,-35.645,-21.484,-32.715,0.000
1621214707.370,-21.484,-34.180,-27.344,-25.879,0.000
1621214707.374,-15.625,-33.691,-42.480,-21.484,0.000
1621214707.378,-13.184,-33.691,-48.828,-31.738,0.000
1621214707.382,-9.766,-33.691,-41.992,-36.133,0.000
1621214707.386,-2.930,-31.250,-38.086,-26.855,0.000
1621214707.390,-12.207,-35.645,-39.551,-21.484,0.000
1621214707.394,-22.461,-41.016,-35.645,-24.902,0.000
1621214707.398,-15.137,-42.480,-36.621,-24.414,0.000
1621214707.402,-11.719,-45.898,-45.410,-21.973,0.000
1621214707.405,-13.184,-47.852,-34.180,-22.461,0.000
1621214707.409,-14.648,-47.363,-39.551,-35.156,0.000
1621214707.413,-27.344,-39.551,-46.387,-38.086,0.000
1621214707.417,-36.133,-38.574,-22.461,-23.438,0.000
1621214707.421,-19.531,-39.062,-15.625,-18.066,0.000
1621214707.425,-5.371,-37.109,-29.297,-27.344,0.000
1621214707.429,-12.695,-40.039,-38.574,-33.691,0.000
1621214707.433,-26.367,-41.504,-34.180,-34.180,0.000
1621214707.437,-30.762,-38.086,-22.461,-28.809,0.000
1621214707.441,-23.438,-36.621,-30.273,-29.785,0.000
1621214707.444,-30.762,-40.039,-44.434,-37.598,0.000
1621214707.448,-43.945,-39.551,-36.133,-40.527,0.000
1621214707.452,-33.691,-36.621,-26.855,-40.039,0.000
1621214707.456,-23.926,-35.645,-25.879,-34.180,0.000
1621214707.460,-18.555,-32.227,-14.160,-31.250,0.000
1621214707.464,-23.926,-32.227,-31.738,-38.574,0.000
1621214707.468,-31.738,-33.203,-48.340,-35.645,0.000
1621214707.472,-28.809,-31.250,-36.621,-32.227,0.000
1621214707.476,-19.043,-29.785,-37.598,-36.133,0.000
